001,0009133644,20190318,090328
001,0009046720,20190318,090336
001,0012239338,20190318,090346
001,0009131762,20190318,090349
001,0009123018,20190318,090418
001,0007917151,20190318,090437
001,0004776218,20190318,090445
001,0009120007,20190318,090514
001,0007247124,20190318,090516
001,0005402745,20190318,090523
001,0009137352,20190318,090527
001,0007463741,20190318,090537
001,0004764378,20190318,090543
001,0005406127,20190318,090558
001,0007453961,20190318,090612
001,0004254480,20190318,090619
001,0004786126,20190318,090625
001,0009124541,20190318,090632
001,0007438697,20190318,090636
001,0007242126,20190318,090641
001,0004262031,20190318,090654
001,0009128397,20190318,090720
001,0009137399,20190318,090809
001,0009120012,20190318,090814
001,0005373448,20190318,090816
001,0009142300,20190318,090821
001,0009137343,20190318,090825
001,0005400446,20190318,091027
001,0009026944,20190318,091139
001,0002039757,20190318,091148
001,0004265281,20190318,091151
001,0002039765,20190318,091211
001,0004776554,20190318,091235
001,0009147197,20190318,091441
001,0004271975,20190318,091446
001,0004248143,20190318,091508
001,0005377498,20190318,091510
001,0005349700,20190318,091555
001,0007450873,20190318,091712
001,0012249660,20190318,091714
001,0009018140,20190318,091737
001,0009142496,20190318,091843
001,0005368295,20190318,091851
001,0001518053,20190318,091927
001,0004248133,20190318,092220
001,0004765072,20190318,092308
001,0009134253,20190318,092541
001,0009134252,20190318,092721
001,0009035338,20190318,093649
001,0001509431,20190318,093710
001,0001525907,20190318,093714
001,0005397951,20190318,093742
001,0001523984,20190318,094258
001,0009147191,20190318,094433
001,0004771737,20190318,095223
001,0012242955,20190318,095900
001,0009131742,20190318,100748
001,0009019278,20190318,102019
001,0004765071,20190318,102932
001,0005415869,20190318,104500
002,0004771737,20190317,100525
002,0007300086,20190317,160829
002,0007300086,20190317,160831
002,0007448477,20190317,163354
002,0007917126,20190317,170004
002,0004268133,20190317,171321
002,0004264710,20190317,173033
002,0001524283,20190317,173038
002,0009017068,20190317,173042
002,0012234252,20190317,173051
002,0007437180,20190317,173100
002,0001522170,20190317,173110
002,0007268681,20190317,173120
002,0004764973,20190317,174703
002,0004269487,20190317,175725
002,0005352247,20190317,175730
002,0004275281,20190317,175733
002,0012233154,20190317,180036
002,0001533200,20190317,180040
002,0002039786,20190317,180042
002,0009137341,20190317,180044
002,0007323494,20190317,180046
002,0009120027,20190317,180051
002,0009142524,20190317,180056
002,0007268922,20190317,180059
002,0002038927,20190317,180102
002,0004779620,20190317,180104
002,0007440267,20190317,180107
002,0009134479,20190317,180111
002,0009036907,20190317,180113
002,0009149915,20190317,180116
002,0004251641,20190317,180118
002,0007447833,20190317,180121
002,0007247076,20190317,180124
002,0004266963,20190317,180127
002,0007462568,20190317,180130
002,0002038916,20190317,180132
002,0007248800,20190317,180135
002,0009117436,20190317,180137
002,0002028575,20190317,180139
002,0009142503,20190317,180142
002,0004256905,20190317,180145
002,0004260681,20190317,180146
002,0002028575,20190317,180148
002,0009137348,20190317,180150
002,0002039723,20190317,180153
002,0004271092,20190317,180155
002,0005387122,20190317,180157
002,0009027217,20190317,180200
002,0007268739,20190317,180202
002,0005413920,20190317,180204
002,0004767775,20190317,180206
002,0004266992,20190317,180208
